,From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),AT (degree C),SR (W/mt2),RH (%),WS (m/s),WD (degree),BP (mmHg),RF (mm),SO2 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),Toluene (ug/m3),Xylene (ug/m3),TOT-RF (mm)
1953,09-Sep-2021 - 09:00,09-Sep-2021 - 10:00,11.47,19.19,31.26,398.23,80.89,0.62,188.9,743.94,0.0,5.27,1.81,0.69,2.93,21.93,0.43,18.59,1.06,15.66,25.1,,,,0.0
1954,09-Sep-2021 - 10:00,09-Sep-2021 - 11:00,18.5,17.55,33.47,631.68,71.83,0.56,158.63,743.92,0.0,5.41,1.94,0.52,2.97,22.8,0.38,26.14,1.06,16.96,27.18,,,,0.0
1955,09-Sep-2021 - 11:00,09-Sep-2021 - 12:00,12.56,17.0,33.61,437.75,70.58,0.48,167.45,743.56,0.0,5.31,1.56,0.5,2.36,17.52,0.4,28.55,1.19,17.52,27.99,,,,0.0
1956,09-Sep-2021 - 12:00,09-Sep-2021 - 13:00,12.45,18.57,34.28,496.49,68.94,0.51,178.26,742.9,0.0,5.33,1.5,0.26,2.04,17.18,0.4,28.18,1.16,17.13,27.59,,,,0.0
1957,09-Sep-2021 - 13:00,09-Sep-2021 - 14:00,11.98,16.83,35.2,541.14,64.78,0.55,201.09,742.27,0.0,5.55,1.6,0.13,1.96,17.12,0.4,30.89,1.23,16.51,26.68,,,,0.0
1958,09-Sep-2021 - 14:00,09-Sep-2021 - 15:00,13.2,17.63,35.2,422.66,65.49,0.52,180.35,741.5,0.0,6.49,1.44,0.66,2.37,18.5,0.4,42.23,1.19,16.86,27.38,,,,0.0
1959,09-Sep-2021 - 15:00,09-Sep-2021 - 16:00,21.41,28.83,31.93,182.66,77.19,0.58,184.87,741.03,0.0,6.08,1.53,0.66,2.52,12.94,0.38,30.7,1.26,17.24,27.73,,,,0.0
1960,09-Sep-2021 - 16:00,09-Sep-2021 - 17:00,16.62,20.33,30.56,94.27,82.16,0.46,168.91,740.89,0.0,5.58,1.5,0.99,2.75,13.16,0.4,23.73,1.22,16.82,27.23,,,,0.0
1961,09-Sep-2021 - 17:00,09-Sep-2021 - 18:00,11.97,25.18,29.33,30.01,85.79,0.44,191.86,741.03,0.01,5.44,1.53,1.97,3.69,14.96,0.39,23.95,1.21,16.1,25.96,,,,0.03
1962,09-Sep-2021 - 18:00,09-Sep-2021 - 19:00,15.34,24.86,28.54,3.51,86.93,0.43,242.17,741.65,0.0,5.27,1.72,2.94,4.74,15.62,0.39,20.69,1.08,14.7,24.06,,,,0.01
1963,09-Sep-2021 - 19:00,09-Sep-2021 - 20:00,14.04,18.11,28.09,,89.09,0.45,171.68,742.43,0.0,5.31,1.66,1.9,3.77,18.92,0.47,14.92,1.08,14.75,24.16,,,,0.0
1964,09-Sep-2021 - 20:00,09-Sep-2021 - 21:00,12.16,19.3,27.77,,90.43,0.28,178.22,742.85,0.0,5.24,1.67,3.3,4.98,16.5,0.45,14.04,1.13,15.75,25.4,,,,0.0
1965,09-Sep-2021 - 21:00,09-Sep-2021 - 22:00,13.73,20.99,27.44,,91.72,0.33,133.37,743.12,0.0,5.22,1.94,3.57,5.57,15.58,0.46,12.94,1.13,15.52,25.11,,,,0.0
1966,09-Sep-2021 - 22:00,09-Sep-2021 - 23:00,11.77,19.18,26.97,,93.14,0.32,177.46,743.43,0.0,5.26,1.69,3.44,5.13,16.51,0.47,12.95,1.16,15.94,25.78,,,,0.0
1967,09-Sep-2021 - 23:00,10-Sep-2021 - 00:00,12.08,17.27,26.86,,93.33,0.36,203.6,743.52,0.0,5.27,1.74,3.06,4.86,17.4,0.45,12.04,1.13,15.62,24.93,,,,0.0
1968,10-Sep-2021 - 00:00,10-Sep-2021 - 01:00,13.29,19.24,26.88,,93.71,0.4,197.09,743.37,0.0,5.29,1.78,2.44,4.38,19.07,0.44,13.2,1.04,15.06,24.29,,,,0.0
1969,10-Sep-2021 - 01:00,10-Sep-2021 - 02:00,12.02,15.79,26.7,,94.4,0.2,149.77,743.06,0.0,5.33,1.88,1.84,3.99,20.4,0.46,8.96,0.99,15.32,24.77,,,,0.0
1970,10-Sep-2021 - 02:00,10-Sep-2021 - 03:00,11.5,16.26,26.36,,95.25,0.19,143.08,742.84,0.01,5.4,1.72,1.96,3.86,19.81,0.45,7.82,1.13,16.35,26.09,,,,0.03
1971,10-Sep-2021 - 03:00,10-Sep-2021 - 04:00,8.75,14.74,25.97,,97.25,0.21,164.56,742.35,0.09,5.41,2.03,0.88,3.29,19.12,0.46,3.2,1.11,16.27,25.96,,,,0.36
1972,10-Sep-2021 - 04:00,10-Sep-2021 - 05:00,9.75,12.1,25.77,,96.9,0.43,202.82,742.3,0.0,5.29,1.89,1.45,3.63,18.53,0.41,12.61,1.05,15.01,23.78,,,,0.0
1973,10-Sep-2021 - 05:00,10-Sep-2021 - 06:00,6.54,10.43,25.61,,96.78,0.35,173.42,742.79,0.0,5.21,1.71,1.21,3.26,18.12,0.39,17.47,0.99,14.88,23.9,,,,0.0
1974,10-Sep-2021 - 06:00,10-Sep-2021 - 07:00,3.58,3.08,25.72,4.04,96.33,0.28,166.8,743.32,0.0,5.24,1.59,0.63,2.52,18.31,0.43,11.99,0.92,14.44,23.02,,,,0.0
1975,10-Sep-2021 - 07:00,10-Sep-2021 - 08:00,3.94,6.32,26.41,29.09,96.32,0.32,169.69,743.68,0.0,5.27,1.82,1.1,3.31,18.08,0.42,11.3,0.98,14.99,23.55,,,,0.0
1976,10-Sep-2021 - 08:00,10-Sep-2021 - 09:00,8.63,14.25,28.08,128.95,92.9,0.56,180.36,743.82,0.0,5.25,1.77,1.59,3.66,18.29,0.44,15.36,1.03,15.03,23.99,,,,0.0
1977,10-Sep-2021 - 09:00,10-Sep-2021 - 10:00,22.23,30.06,29.31,110.35,88.62,0.5,210.16,744.09,0.0,5.29,1.95,1.33,3.67,17.81,0.48,16.93,1.02,15.68,25.11,,,,0.0
1978,10-Sep-2021 - 10:00,10-Sep-2021 - 11:00,23.02,29.72,29.14,135.75,89.41,0.51,167.17,744.09,0.14,5.31,1.58,1.22,3.07,17.25,0.45,20.1,1.02,16.21,26.0,,,,0.55
1979,10-Sep-2021 - 11:00,10-Sep-2021 - 12:00,21.82,30.39,28.55,350.25,95.94,0.42,197.65,743.78,1.44,5.32,1.56,0.88,2.76,16.62,0.46,19.52,1.02,16.0,25.7,,,,5.75
1980,10-Sep-2021 - 12:00,10-Sep-2021 - 13:00,20.23,27.92,32.73,640.96,80.83,0.54,180.47,743.08,0.68,5.26,1.55,0.51,2.38,18.56,0.46,26.6,1.19,18.11,28.6,,,,2.72
1981,10-Sep-2021 - 13:00,10-Sep-2021 - 14:00,16.93,18.24,32.72,226.76,77.06,0.49,181.47,742.22,0.22,5.34,1.49,0.15,1.88,16.73,0.45,27.07,1.19,17.55,27.63,,,,0.87
1982,10-Sep-2021 - 14:00,10-Sep-2021 - 15:00,14.36,22.32,28.55,257.23,93.26,0.29,191.6,741.62,1.19,5.39,1.44,0.21,1.86,13.59,0.42,18.02,1.16,17.05,27.34,,,,4.77
1983,10-Sep-2021 - 15:00,10-Sep-2021 - 16:00,11.6,15.43,29.81,110.07,91.75,0.42,197.72,740.89,0.02,5.39,1.55,0.85,2.73,14.52,0.45,20.8,1.25,17.63,28.23,,,,0.07
1984,10-Sep-2021 - 16:00,10-Sep-2021 - 17:00,15.35,21.84,27.98,58.85,93.53,0.32,196.06,740.48,0.01,5.35,1.53,0.42,2.29,15.15,0.45,17.17,1.12,16.16,26.12,,,,0.05
1985,10-Sep-2021 - 17:00,10-Sep-2021 - 18:00,15.64,19.39,28.48,52.07,94.68,0.26,187.14,740.77,0.0,5.34,1.65,1.64,3.52,15.72,0.47,14.61,1.18,16.22,25.84,,,,0.0
1986,10-Sep-2021 - 18:00,10-Sep-2021 - 19:00,17.29,19.6,27.44,5.96,96.73,0.2,193.88,741.12,0.0,5.34,1.65,1.4,3.32,16.11,0.55,8.85,1.16,15.65,25.18,,,,0.0
1987,10-Sep-2021 - 19:00,10-Sep-2021 - 20:00,16.55,24.05,26.82,,98.56,0.12,159.65,741.84,0.0,5.39,1.81,0.85,3.0,16.43,0.59,2.9,1.35,16.66,25.65,,,,0.0
1988,10-Sep-2021 - 20:00,10-Sep-2021 - 21:00,14.68,23.71,26.7,,99.29,0.15,164.85,742.63,0.0,5.39,2.25,0.46,3.07,15.3,0.62,1.01,1.49,18.61,28.96,,,,0.0
1989,10-Sep-2021 - 21:00,10-Sep-2021 - 22:00,12.99,20.0,26.56,,99.5,0.12,166.04,743.11,0.0,5.42,2.81,0.45,3.67,16.03,0.65,1.23,1.47,17.98,28.23,,,,0.0
1990,10-Sep-2021 - 22:00,10-Sep-2021 - 23:00,14.27,19.21,26.57,,99.77,0.2,173.27,743.23,0.0,5.33,2.72,1.1,4.39,15.14,0.64,2.23,1.43,16.64,25.55,,,,0.0
1991,10-Sep-2021 - 23:00,11-Sep-2021 - 00:00,16.45,22.85,26.66,,99.89,0.2,169.77,743.17,0.0,5.24,2.75,4.04,7.03,15.37,0.6,5.49,1.36,16.24,25.58,,,,0.0
1992,11-Sep-2021 - 00:00,11-Sep-2021 - 01:00,20.58,28.66,26.48,,99.85,0.21,176.19,743.0,0.0,5.27,2.57,3.52,6.37,16.3,0.57,6.66,1.31,16.13,25.61,,,,0.0
1993,11-Sep-2021 - 01:00,11-Sep-2021 - 02:00,19.47,23.68,26.3,,99.85,0.14,138.89,742.7,0.0,5.28,2.56,2.0,4.99,15.98,0.55,3.56,1.24,15.86,25.32,,,,0.0
1994,11-Sep-2021 - 02:00,11-Sep-2021 - 03:00,16.88,20.2,26.21,,99.93,0.13,127.75,742.61,0.0,5.29,2.58,1.28,4.45,15.5,0.56,3.53,1.22,15.5,24.83,,,,0.0
1995,11-Sep-2021 - 03:00,11-Sep-2021 - 04:00,16.25,20.82,26.15,,99.97,0.11,125.81,742.49,0.0,5.37,2.79,1.35,4.73,15.13,0.59,2.6,1.23,16.22,25.94,,,,0.0
1996,11-Sep-2021 - 04:00,11-Sep-2021 - 05:00,21.85,21.29,26.05,,100.0,0.18,208.13,742.61,0.0,5.41,2.71,1.18,4.42,15.82,0.53,3.75,1.27,16.44,26.14,,,,0.0
1997,11-Sep-2021 - 05:00,11-Sep-2021 - 06:00,17.87,21.0,26.03,1.64,100.0,0.15,178.07,742.5,0.0,5.41,2.6,0.68,3.86,17.94,0.56,2.84,1.29,16.44,26.16,,,,0.0
1998,11-Sep-2021 - 06:00,11-Sep-2021 - 07:00,15.52,21.17,26.38,35.39,100.0,0.22,165.65,742.73,0.0,5.35,2.62,0.9,4.13,16.64,0.53,3.89,1.28,16.38,26.04,,,,0.0
1999,11-Sep-2021 - 07:00,11-Sep-2021 - 08:00,15.9,23.47,27.3,88.69,98.69,0.34,181.41,743.04,0.0,5.3,2.46,2.54,5.36,17.68,0.53,9.97,1.13,15.3,24.61,,,,0.0
2000,11-Sep-2021 - 08:00,11-Sep-2021 - 09:00,17.6,25.89,29.46,214.72,90.17,0.46,167.92,743.42,0.0,5.41,2.17,2.09,4.62,17.66,0.53,16.56,1.17,15.71,25.15,,,,0.0
2001,11-Sep-2021 - 09:00,11-Sep-2021 - 10:00,19.84,23.29,30.94,299.66,84.73,0.45,173.17,743.65,0.0,5.42,1.84,1.67,3.83,15.88,0.53,22.81,1.21,16.37,26.18,,,,0.0
2002,11-Sep-2021 - 10:00,11-Sep-2021 - 11:00,18.66,25.04,34.47,667.12,72.68,0.65,157.97,743.58,0.0,5.49,1.66,1.05,3.07,16.8,0.53,30.43,1.29,17.45,27.77,,,,0.0
2003,11-Sep-2021 - 11:00,11-Sep-2021 - 12:00,17.47,22.46,35.24,581.96,68.34,0.65,182.64,743.11,0.0,5.56,1.59,0.51,2.43,18.41,0.48,32.49,1.21,16.93,26.82,,,,0.0
2004,11-Sep-2021 - 12:00,11-Sep-2021 - 13:00,12.64,19.93,35.02,512.66,65.91,0.68,170.15,742.62,0.0,5.54,1.5,0.29,2.09,13.95,0.44,31.61,1.3,17.72,28.36,,,,0.01
2005,11-Sep-2021 - 13:00,11-Sep-2021 - 14:00,9.54,21.58,26.3,110.35,92.2,0.48,201.02,742.08,0.66,5.52,1.57,0.29,2.05,11.36,0.4,15.54,1.03,14.95,24.71,,,,2.64
2006,11-Sep-2021 - 14:00,11-Sep-2021 - 15:00,2.6,6.9,27.14,80.72,93.03,0.27,189.0,741.23,0.03,5.6,1.88,1.43,3.7,11.67,0.51,6.7,1.13,15.79,25.51,,,,0.11
2007,11-Sep-2021 - 15:00,11-Sep-2021 - 16:00,3.35,6.48,28.35,148.63,89.66,0.17,168.65,740.99,0.0,5.51,1.9,1.25,3.51,12.74,0.47,8.52,1.23,15.77,25.43,,,,0.0
2008,11-Sep-2021 - 16:00,11-Sep-2021 - 17:00,6.04,9.59,29.6,119.82,87.0,0.48,205.91,740.5,0.0,5.39,1.76,1.57,3.69,15.86,0.45,12.17,1.13,15.25,24.66,,,,0.0
2009,11-Sep-2021 - 17:00,11-Sep-2021 - 18:00,8.46,13.84,28.63,34.83,92.13,0.18,160.42,740.88,0.0,5.44,1.81,0.85,3.05,16.24,0.45,9.06,1.08,14.97,24.3,,,,0.0
2010,11-Sep-2021 - 18:00,11-Sep-2021 - 19:00,5.34,10.8,27.2,1.31,96.72,0.14,171.63,741.23,0.0,5.49,2.22,0.32,2.7,14.78,0.5,3.65,1.07,15.33,24.59,,,,0.0
2011,11-Sep-2021 - 19:00,11-Sep-2021 - 20:00,4.12,11.5,26.84,,98.87,0.23,239.86,741.69,0.0,5.38,2.25,0.44,2.92,14.2,0.53,3.19,1.25,15.65,24.14,,,,0.0
2012,11-Sep-2021 - 20:00,11-Sep-2021 - 21:00,8.73,9.13,26.77,,99.27,0.14,177.74,742.44,0.0,5.47,2.35,0.13,2.75,14.34,0.5,1.65,1.18,15.64,25.21,,,,0.0
2013,11-Sep-2021 - 21:00,11-Sep-2021 - 22:00,8.97,11.27,26.78,,99.56,0.17,173.01,742.57,0.0,5.44,2.47,0.45,3.35,14.27,0.52,2.75,1.14,15.77,25.48,,,,0.0
2014,11-Sep-2021 - 22:00,11-Sep-2021 - 23:00,10.34,16.62,26.62,,99.68,0.16,188.03,742.55,0.0,5.5,2.75,0.37,3.63,15.17,0.56,1.89,1.21,16.19,25.87,,,,0.0
2015,11-Sep-2021 - 23:00,12-Sep-2021 - 00:00,14.2,18.45,26.42,,99.81,0.14,140.72,742.41,0.0,5.56,2.91,0.39,3.81,18.17,0.55,1.6,1.15,15.01,23.5,,,,0.0
2016,12-Sep-2021 - 00:00,12-Sep-2021 - 01:00,13.87,17.54,26.22,,99.89,0.12,138.62,742.15,0.0,5.58,3.19,0.31,4.05,20.39,0.56,1.25,1.19,15.56,25.05,,,,0.0
2017,12-Sep-2021 - 01:00,12-Sep-2021 - 02:00,12.8,14.07,26.1,,99.98,0.12,159.89,742.05,0.0,5.6,3.29,0.29,4.25,20.67,0.56,1.25,1.23,16.67,26.71,,,,0.0
2018,12-Sep-2021 - 02:00,12-Sep-2021 - 03:00,10.62,12.29,26.13,,100.0,0.11,134.19,741.83,0.0,5.56,3.32,0.68,4.74,19.19,0.54,1.64,1.14,15.47,25.07,,,,0.0
2019,12-Sep-2021 - 03:00,12-Sep-2021 - 04:00,8.75,16.02,26.19,,100.0,0.15,191.67,741.59,0.0,5.67,3.6,0.38,4.79,18.44,0.57,1.62,1.21,16.06,25.87,,,,0.0
2020,12-Sep-2021 - 04:00,12-Sep-2021 - 05:00,9.07,15.14,26.13,,100.0,0.14,170.91,741.45,0.0,5.68,3.54,0.56,4.82,21.85,0.56,1.67,1.2,16.06,25.8,,,,0.0
2021,12-Sep-2021 - 05:00,12-Sep-2021 - 06:00,13.93,14.29,25.86,1.19,100.0,0.11,134.82,741.38,0.0,5.62,3.5,0.32,4.49,22.89,0.56,1.35,1.2,16.43,26.26,,,,0.0
2022,12-Sep-2021 - 06:00,12-Sep-2021 - 07:00,12.03,14.19,26.11,18.49,100.0,0.11,134.27,741.46,0.0,5.58,3.77,0.12,4.65,20.43,0.54,1.39,1.05,15.44,25.19,,,,0.0
2023,12-Sep-2021 - 07:00,12-Sep-2021 - 08:00,12.57,16.16,27.27,63.42,99.8,0.44,177.77,741.54,0.0,5.46,3.34,1.87,5.94,17.47,0.52,9.45,1.07,14.81,24.03,,,,0.0
2024,12-Sep-2021 - 08:00,12-Sep-2021 - 09:00,22.91,,30.21,195.72,87.83,0.37,199.28,741.8,0.0,5.48,2.31,1.77,4.51,18.7,0.5,20.63,1.04,14.61,23.52,,,,0.0
2025,12-Sep-2021 - 09:00,12-Sep-2021 - 10:00,14.26,,33.86,594.7,72.51,0.49,176.38,741.93,0.0,5.49,1.87,0.9,3.2,17.89,0.47,27.73,1.09,16.13,25.86,,,,0.0
2026,12-Sep-2021 - 10:00,12-Sep-2021 - 11:00,11.39,15.85,35.4,701.43,65.03,0.55,205.77,741.81,0.0,5.54,1.69,0.65,2.71,14.49,0.44,33.17,1.19,16.83,27.18,,,,0.0
2027,12-Sep-2021 - 11:00,12-Sep-2021 - 12:00,11.64,,36.08,719.84,60.49,0.59,192.1,741.45,0.0,5.65,1.72,0.18,2.27,14.22,0.44,31.44,1.2,16.46,26.51,,,,0.0
2028,12-Sep-2021 - 12:00,12-Sep-2021 - 13:00,7.67,,36.43,668.93,57.89,0.62,187.71,741.05,0.0,5.58,1.62,0.29,2.23,13.73,0.43,26.88,1.31,16.94,27.5,,,,0.0
2029,12-Sep-2021 - 13:00,12-Sep-2021 - 14:00,6.63,,35.88,436.78,61.31,0.41,188.35,740.41,0.0,5.58,1.59,0.34,2.27,11.76,0.42,29.79,1.37,17.13,27.8,,,,0.0
2030,12-Sep-2021 - 14:00,12-Sep-2021 - 15:00,7.44,,37.48,566.0,55.84,0.53,214.22,739.4,0.0,5.54,1.6,0.24,2.23,10.13,0.43,27.1,1.46,17.08,27.61,,,,0.0
2031,12-Sep-2021 - 15:00,12-Sep-2021 - 16:00,4.77,,36.54,310.11,61.1,0.33,181.03,738.82,0.0,5.51,1.59,0.32,2.25,10.27,0.42,26.43,1.49,16.97,27.48,,,,0.0
2032,12-Sep-2021 - 16:00,12-Sep-2021 - 17:00,4.57,,33.73,132.58,71.38,0.31,153.07,738.64,0.0,5.53,1.44,0.27,1.97,10.5,0.38,29.22,1.48,15.98,25.67,,,,0.0
2033,12-Sep-2021 - 17:00,12-Sep-2021 - 18:00,5.64,,31.1,18.04,83.34,0.19,139.61,738.88,0.0,5.44,1.52,0.28,2.06,11.11,0.35,26.58,1.41,15.14,24.7,,,,0.0
2034,12-Sep-2021 - 18:00,12-Sep-2021 - 19:00,5.43,,28.87,0.2,91.52,0.16,126.74,739.26,0.0,5.35,1.58,0.21,2.04,10.91,0.36,20.39,1.27,14.93,24.38,,,,0.0
2035,12-Sep-2021 - 19:00,12-Sep-2021 - 20:00,9.26,,28.01,,96.06,0.13,131.37,739.94,0.0,5.3,1.83,0.46,2.65,10.42,0.42,11.35,1.33,14.64,23.66,,,,0.0
2036,12-Sep-2021 - 20:00,12-Sep-2021 - 21:00,16.41,,27.7,,97.78,0.21,207.64,740.58,0.0,5.36,1.76,1.62,3.65,9.53,0.49,7.89,1.3,14.71,23.92,,,,0.0
2037,12-Sep-2021 - 21:00,12-Sep-2021 - 22:00,16.6,,27.33,,98.38,0.06,81.75,740.95,0.01,5.45,2.38,1.24,4.1,11.7,0.57,2.92,1.48,16.31,26.22,,,,0.02
2038,12-Sep-2021 - 22:00,12-Sep-2021 - 23:00,17.28,,27.01,,99.01,0.07,99.58,740.8,0.01,5.49,2.7,0.94,4.2,13.71,0.59,2.41,1.5,15.93,24.64,,,,0.06
2039,12-Sep-2021 - 23:00,13-Sep-2021 - 00:00,17.63,,26.77,,99.37,0.08,123.64,740.8,0.0,5.49,3.12,0.99,4.77,15.3,0.61,1.41,1.58,17.78,27.91,,,,0.0
2040,13-Sep-2021 - 00:00,13-Sep-2021 - 01:00,17.23,,26.69,,99.64,0.09,141.92,740.62,0.0,5.43,3.64,1.1,5.62,15.32,0.65,1.05,1.85,16.92,26.85,,,,0.0
2041,13-Sep-2021 - 01:00,13-Sep-2021 - 02:00,21.49,,26.81,,99.83,0.17,144.74,740.6,0.0,5.5,3.94,1.51,6.41,15.0,0.63,1.74,2.28,17.48,27.61,,,,0.0
2042,13-Sep-2021 - 02:00,13-Sep-2021 - 03:00,23.79,,26.76,,99.89,0.13,177.52,740.36,0.0,5.4,3.96,1.68,6.44,15.14,0.65,1.69,2.17,17.19,27.19,,,,0.0
2043,13-Sep-2021 - 03:00,13-Sep-2021 - 04:00,14.48,,26.53,,99.96,0.12,154.95,740.13,0.0,5.54,4.15,1.19,6.33,14.75,0.63,1.85,2.04,17.73,28.12,,,,0.0
2044,13-Sep-2021 - 04:00,13-Sep-2021 - 05:00,11.9,,26.26,,100.0,0.11,140.09,739.85,0.0,5.62,4.38,0.53,5.89,15.19,0.64,1.23,2.17,18.96,29.7,,,,0.0
2045,13-Sep-2021 - 05:00,13-Sep-2021 - 06:00,19.34,,26.11,1.45,100.0,0.17,194.65,740.24,0.0,5.56,3.7,0.89,5.29,16.25,0.58,1.45,1.92,18.34,28.84,,,,0.0
2046,13-Sep-2021 - 06:00,13-Sep-2021 - 07:00,15.75,,26.51,24.88,100.0,0.07,110.07,740.75,0.0,5.61,4.2,0.17,5.22,18.17,0.62,1.58,1.9,18.28,28.93,,,,0.0
2047,13-Sep-2021 - 07:00,13-Sep-2021 - 08:00,16.22,,27.78,70.92,98.95,0.33,170.91,741.21,0.0,5.46,3.51,1.39,5.71,17.29,0.56,9.39,1.8,17.37,26.53,,,,0.0
2048,13-Sep-2021 - 08:00,13-Sep-2021 - 09:00,23.63,30.89,31.32,169.09,81.69,0.38,168.74,741.46,0.0,5.4,2.51,1.6,4.7,18.43,0.54,18.78,1.65,17.42,27.53,,,,0.0
2049,13-Sep-2021 - 09:00,13-Sep-2021 - 10:00,18.38,25.73,34.91,593.89,62.74,0.46,174.11,741.73,0.0,5.5,2.08,0.98,3.55,15.94,0.48,23.4,1.66,18.56,29.36,,,,0.0
2050,13-Sep-2021 - 10:00,13-Sep-2021 - 11:00,12.54,17.55,36.59,602.04,59.38,0.47,178.12,741.78,0.0,5.56,1.81,1.03,3.21,15.77,0.49,28.71,1.67,18.46,29.42,,,,0.0
2051,13-Sep-2021 - 11:00,13-Sep-2021 - 12:00,9.88,13.84,37.02,727.23,58.76,0.55,183.52,741.5,0.0,5.63,1.51,0.51,2.35,16.06,0.45,30.66,1.7,18.88,29.89,,,,0.0
2052,13-Sep-2021 - 12:00,13-Sep-2021 - 13:00,10.62,14.91,37.1,703.21,57.92,0.68,172.68,740.87,0.0,5.62,1.57,0.32,2.2,13.39,0.44,32.73,1.73,19.04,30.27,,,,0.0
2053,13-Sep-2021 - 13:00,13-Sep-2021 - 14:00,9.2,12.88,36.54,546.81,60.5,0.61,162.16,740.0,0.0,5.68,1.48,0.56,2.33,13.87,0.43,38.38,1.65,18.51,29.28,,,,0.0
2054,13-Sep-2021 - 14:00,13-Sep-2021 - 15:00,10.02,14.01,35.55,320.98,63.45,0.61,195.17,739.15,0.0,5.53,1.54,0.83,2.73,36.32,0.39,39.23,1.35,15.34,24.76,,,,0.0
2055,13-Sep-2021 - 15:00,13-Sep-2021 - 16:00,9.08,12.71,32.5,144.66,75.24,0.39,209.18,738.76,0.02,4.85,1.34,1.36,2.91,30.5,0.3,43.89,0.95,11.55,19.06,,,,0.08
2056,13-Sep-2021 - 16:00,13-Sep-2021 - 17:00,,,32.13,91.61,75.97,0.36,183.79,738.88,0.0,3.78,1.08,1.66,2.81,19.87,0.29,70.34,0.98,10.2,15.53,,,,0.0
2057,13-Sep-2021 - 17:00,13-Sep-2021 - 18:00,,,30.82,27.36,81.12,0.28,153.88,739.44,0.0,3.09,0.91,1.84,2.75,22.31,0.27,79.27,0.4,4.03,9.57,,,,0.0
2058,13-Sep-2021 - 18:00,13-Sep-2021 - 19:00,,,29.11,0.84,85.86,0.26,155.05,740.0,0.0,3.25,1.3,2.12,3.5,20.92,0.27,48.38,0.29,4.62,6.96,,,,0.0
2059,13-Sep-2021 - 19:00,13-Sep-2021 - 20:00,4.24,5.93,27.61,,92.88,0.12,153.56,741.04,0.0,3.86,1.43,1.31,2.98,17.06,0.26,33.35,0.01,3.25,5.13,,,,0.0
2060,13-Sep-2021 - 20:00,13-Sep-2021 - 21:00,5.91,8.28,27.17,,96.65,0.16,204.74,741.58,0.0,4.09,1.54,1.31,3.12,13.89,0.28,17.63,0.07,5.01,7.64,,,,0.0
2061,13-Sep-2021 - 21:00,13-Sep-2021 - 22:00,5.03,7.04,27.07,,96.9,0.14,148.21,742.07,0.0,4.14,1.69,1.95,3.86,13.77,0.32,16.47,0.21,5.71,8.68,,,,0.0
2062,13-Sep-2021 - 22:00,13-Sep-2021 - 23:00,8.26,11.77,27.13,,96.59,0.14,117.76,742.06,0.0,4.11,1.8,2.24,4.24,15.29,0.35,17.48,0.48,6.88,10.84,,,,0.0
2063,13-Sep-2021 - 23:00,14-Sep-2021 - 00:00,14.52,20.33,27.21,,95.86,0.21,178.71,741.96,0.0,4.16,1.77,1.93,3.97,18.04,0.37,18.09,0.54,7.42,11.49,,,,0.0
2064,14-Sep-2021 - 00:00,14-Sep-2021 - 01:00,15.89,22.25,27.47,,94.78,0.22,191.39,741.59,0.0,4.13,1.83,1.46,3.63,17.39,0.34,22.78,0.65,9.36,14.2,,,,0.0
2065,14-Sep-2021 - 01:00,14-Sep-2021 - 02:00,15.81,22.14,27.32,,95.77,0.28,184.17,741.28,0.0,4.17,1.8,1.3,3.45,16.63,0.33,23.26,0.74,10.11,15.09,,,,0.0
2066,14-Sep-2021 - 02:00,14-Sep-2021 - 03:00,14.21,19.88,27.28,,95.43,0.28,180.79,740.98,0.0,4.18,1.56,1.67,3.46,15.94,0.33,23.33,0.75,10.36,15.57,,,,0.0
2067,14-Sep-2021 - 03:00,14-Sep-2021 - 04:00,13.8,19.32,26.9,,96.19,0.19,164.37,740.6,0.0,4.25,1.68,1.36,3.34,15.76,0.35,20.05,0.81,10.57,16.2,,,,0.0
2068,14-Sep-2021 - 04:00,14-Sep-2021 - 05:00,12.95,18.13,26.51,,97.42,0.23,172.92,740.72,0.0,4.22,1.71,0.88,2.98,14.6,0.34,19.26,0.97,12.64,19.56,,,,0.0
2069,14-Sep-2021 - 05:00,14-Sep-2021 - 06:00,10.25,14.36,26.53,0.36,96.93,0.27,197.82,741.35,0.0,4.2,1.75,0.91,3.04,14.65,0.33,19.8,0.84,11.23,16.81,,,,0.0
2070,14-Sep-2021 - 06:00,14-Sep-2021 - 07:00,8.62,12.08,26.76,12.06,95.81,0.34,168.85,741.87,0.0,4.19,1.86,0.73,3.03,14.02,0.32,20.8,0.86,11.52,17.62,,,,0.0
2071,14-Sep-2021 - 07:00,14-Sep-2021 - 08:00,9.23,12.93,28.27,60.73,90.04,0.64,187.81,742.29,0.0,4.21,1.67,0.94,2.97,15.04,0.32,25.37,0.91,12.32,18.8,,,,0.0
2072,14-Sep-2021 - 08:00,14-Sep-2021 - 09:00,10.34,14.48,30.53,164.75,81.23,0.7,161.17,742.75,0.0,4.28,1.38,0.85,2.52,14.95,0.32,32.16,0.96,13.77,20.73,,,,0.0
